Cluster,Layer,Correlation,p_value
Cluster_77,8,0.35206258890469416,0.03260139728510185
Cluster_77,9,0.22024656235182546,0.19023703896181404
Cluster_77,10,0.206733048838312,0.21957389666513247
Cluster_77,11,0.22783309625414885,0.17503450233136508
Cluster_77,12,-0.1519677572309151,0.36924565971161505
Cluster_78,0,-0.15942513368983957,0.3755086858721369
Cluster_78,1,-0.03141711229946524,0.8622102636715578
Cluster_78,2,-0.03743315508021391,0.8361520648204936
Cluster_78,3,-0.019719251336898398,0.9132651059631332
Cluster_78,4,0.11898395721925133,0.5095716695403048
Cluster_78,5,0.22760695187165775,0.20270405048039072
Cluster_78,6,0.24766042780748665,0.1646495706147131
Cluster_78,7,0.2820855614973262,0.11172939427098127
Cluster_78,8,0.2710561497326203,0.12706321408775215
Cluster_78,9,0.29979946524064177,0.0900656480866544
Cluster_78,10,0.19418449197860962,0.27887878695136586
Cluster_78,11,0.19752673796791445,0.2705257703839178
Cluster_78,12,0.09157754010695188,0.6122561044810437
Cluster_79,0,0.022500755058894595,0.8861183699686093
Cluster_79,1,0.13002114164904863,0.40596350590049723
Cluster_79,2,0.12292358803986711,0.4322797325869602
Cluster_79,3,0.07475083056478406,0.633791257318328
Cluster_79,4,0.04892781636967683,0.755364628734234
Cluster_79,5,0.19646632437330114,0.20669636223937785
Cluster_79,6,0.21292660827544546,0.17040942002136622
Cluster_79,7,0.37722742373905166,0.012643890093713155
Cluster_79,8,0.41754756871035936,0.0053383834019799055
Cluster_79,9,0.1771368166717004,0.25581005476676255
Cluster_79,10,0.19465418302627607,0.2109981066570291
Cluster_79,11,0.17758985200845667,0.2545765855222769
Cluster_79,12,0.09543944427665359,0.5426643619071492
Cluster_80,0,-0.17673630717108982,0.43139783214875327
Cluster_80,1,-0.1507622811970638,0.5030459858018412
Cluster_80,2,-0.14624505928853757,0.5160696210616291
Cluster_80,3,-0.06832298136645965,0.7625680708731801
Cluster_80,4,-0.08300395256916997,0.7134458318122271
Cluster_80,5,-0.006211180124223602,0.9781147004348607
Cluster_80,6,-0.09994353472614344,0.6581099564182369
Cluster_80,7,-0.09203839638622249,0.6837393497090001
Cluster_80,8,0.031055900621118016,0.8908767575077248
Cluster_80,9,-0.05702992659514399,0.8009755903446723
Cluster_80,10,-0.04347826086956522,0.8476501356797841
Cluster_80,11,-0.14059853190287974,0.5325726782933646
Cluster_80,12,0.4714850367024281,0.02675160050252608
Cluster_81,0,-0.12205801860974276,0.536084917236463
Cluster_81,1,-0.29337712096332785,0.1297231167959181
Cluster_81,2,-0.2922824302134647,0.13122739324125404
Cluster_81,3,-0.2742200328407225,0.15791517476134653
Cluster_81,4,-0.26491516146688554,0.17307945846808961
Cluster_81,5,-0.0722495894909688,0.7148451916268383
Cluster_81,6,-0.04433497536945813,0.8227474581318904
Cluster_81,7,-0.041050903119868636,0.8356939585960415
Cluster_81,8,-0.044882320744389706,0.8205940207117213
Cluster_81,9,-0.0120415982484948,0.9515064313906725
Cluster_81,10,-0.012588943623426383,0.9493049110329377
Cluster_81,11,-0.055281882868089764,0.7799371124973846
Cluster_81,12,-0.042692939244663386,0.8292152528855748
Cluster_82,0,-0.013986013986013986,0.9655902689187795
Cluster_82,1,0.06993006993006995,0.8290236405313092
Cluster_82,2,0.013986013986013986,0.9655902689187795
Cluster_82,3,0.013986013986013986,0.9655902689187795
Cluster_82,4,0.34965034965034975,0.2652387868927897
Cluster_82,5,0.15384615384615385,0.6330906812462618
Cluster_82,6,0.4825174825174825,0.11210929146889191
Cluster_82,7,0.2517482517482518,0.42991878503288405
Cluster_82,8,0.3636363636363637,0.2452650007307772
Cluster_82,9,0.32867132867132864,0.2969041156887641
Cluster_82,10,0.18881118881118883,0.5567370561768314
Cluster_82,11,0.3706293706293707,0.2356210035126457
Cluster_82,12,-0.6013986013986015,0.03858845292201944
Cluster_83,0,-0.2675324675324675,0.24102003675627298
Cluster_83,1,0.02077922077922078,0.9287633909628465
Cluster_83,2,-0.08831168831168833,0.7034559950013928
Cluster_83,3,0.02857142857142857,0.902156216296043
Cluster_83,4,0.0987012987012987,0.6703614184969642
Cluster_83,5,0.34155844155844156,0.1296778641559596
Cluster_83,6,0.3103896103896104,0.17087682060108259
Cluster_83,7,0.29480519480519485,0.19452701576620296
Cluster_83,8,0.3168831168831169,0.16163316689274096
Cluster_83,9,0.374025974025974,0.09485806555451032
Cluster_83,10,0.3974025974025974,0.07443684016918098
Cluster_83,11,0.32597402597402597,0.14928317187962065
Cluster_83,12,-0.17792207792207793,0.4403496824576797
Cluster_84,0,-0.03885630498533724,0.8327789196507925
Cluster_84,1,-0.3662023460410557,0.039268892858956884
Cluster_84,2,-0.2111436950146627,0.24603894362574935
Cluster_84,3,-0.28629032258064513,0.11216793421576111
Cluster_84,4,-0.3405425219941349,0.05649426814876184
Cluster_84,5,-0.3779325513196481,0.0329522940912025
Cluster_84,6,-0.2910557184750733,0.10605898405166295
Cluster_84,7,-0.1693548387096774,0.3541250766177467
Cluster_84,8,0.017961876832844573,0.9222714784270948
Cluster_84,9,0.1444281524926686,0.43031563295344066
Cluster_84,10,0.007697947214076245,0.9666468330034552
Cluster_84,11,0.02602639296187683,0.8875589636676529
Cluster_84,12,-0.2034457478005865,0.2640779721039491
Cluster_85,0,-0.2831168831168831,0.21364780365132666
Cluster_85,1,-0.28441558441558445,0.21146401385264046
Cluster_85,2,-0.3948051948051948,0.07652675452161196
Cluster_85,3,-0.34025974025974026,0.1312375765277248
Cluster_85,4,-0.2753246753246753,0.22706392689035132
Cluster_85,5,-0.33246753246753247,0.14087699566933984
Cluster_85,6,-0.29740259740259745,0.19043999754486557
Cluster_85,7,-0.13246753246753248,0.5670485306482509
Cluster_85,8,-0.09220779220779221,0.6909811745118994
Cluster_85,9,-0.029870129870129873,0.8977307350801784
Cluster_85,10,0.012987012987012986,0.9554439323134465
Cluster_85,11,0.08051948051948052,0.7286240142042281
Cluster_85,12,0.13246753246753248,0.5670485306482509
Cluster_86,0,-0.03397683397683398,0.844044289727317
Cluster_86,1,-0.0435006435006435,0.8011092946125663
Cluster_86,2,-0.0015444015444015446,0.992867507218649
Cluster_86,3,-0.004375804375804376,0.9797930769598763
Cluster_86,4,0.06023166023166024,0.7271246300663884
Cluster_86,5,-0.025482625482625483,0.8827187682882669
Cluster_86,6,-0.029601029601029602,0.8639284978203253
Cluster_86,7,-0.22754182754182758,0.18198952932967472
Cluster_86,8,-0.19433719433719435,0.25606485029098713
Cluster_86,9,-0.11814671814671815,0.4925414193299976
Cluster_86,10,-0.07696267696267697,0.6554947221058658
Cluster_86,11,0.08005148005148006,0.6425732382359324
Cluster_86,12,-0.1536679536679537,0.3708942425450542
Cluster_87,0,-0.07969924812030074,0.73837374901493
Cluster_87,1,0.2421052631578947,0.30375506301143457
Cluster_87,2,0.04060150375939849,0.8650468790077722
Cluster_87,3,-0.03308270676691729,0.889875964885619
Cluster_87,4,-0.14586466165413534,0.5394664944297437
Cluster_87,5,-0.007518796992481202,0.9749025019933399
Cluster_87,6,-0.05413533834586466,0.8206745196973446
Cluster_87,7,-0.18045112781954886,0.4464646102705483
Cluster_87,8,-0.29323308270676685,0.20957138880302534
Cluster_87,9,-0.24360902255639094,0.3006681944004437
Cluster_87,10,-0.10075187969924812,0.6725564354857818
Cluster_87,11,-0.1533834586466165,0.5185244542213634
Cluster_87,12,-0.22255639097744356,0.3456206337468547
Cluster_89,0,-0.2603049124788256,0.24201079068326736
Cluster_89,1,-0.22868435911914178,0.30599593936021585
Cluster_89,2,-0.2648221343873518,0.23364124157867966
Cluster_89,3,-0.16770186335403728,0.45567700180801285
Cluster_89,4,-0.17221908526256355,0.44344982637269703
Cluster_89,5,-0.09090909090909091,0.6874290975505297
Cluster_89,6,-0.13156408808582723,0.5594788375488211
Cluster_89,7,-0.20609824957651046,0.35747230059756074
Cluster_89,8,-0.2614342179559571,0.23990040725366885
Cluster_89,9,-0.09768492377188029,0.6653964075322027
Cluster_89,10,-0.17447769621682668,0.43740178605254565
Cluster_89,11,-0.042348955392433656,0.8515642629643547
Cluster_89,12,0.3167701863354037,0.15090164160975986
Cluster_90,0,-0.3036984352773826,0.06764705426496338
Cluster_90,1,-0.26268373636794684,0.11624590409491058
Cluster_90,2,-0.3376007586533902,0.041003542661301344
Cluster_90,3,-0.277619724988146,0.0961887946673737
Cluster_90,4,-0.29350403034613554,0.07788342998480031
Cluster_90,5,-0.20625889046941673,0.22065666009844148
Cluster_90,6,-0.18752963489805594,0.2663778833987819
Cluster_90,7,-0.13584637268847793,0.4227344105596089
Cluster_90,8,-0.000948316737790422,0.9955554922309118
Cluster_90,9,-0.013513513513513513,0.936729009174347
Cluster_90,10,0.015884305357989566,0.9256573149293541
Cluster_90,11,0.14675201517306777,0.38609236223945853
Cluster_90,12,-0.09340919867235657,0.5823954667898725
Cluster_91,0,-0.3681318681318681,0.21585718064938147
Cluster_91,1,-0.24725274725274726,0.4154051197255382
Cluster_91,2,-0.3131868131868132,0.2974384220710292
Cluster_91,3,-0.24725274725274726,0.4154051197255382
Cluster_91,4,-0.2747252747252747,0.3636749816401784
Cluster_91,5,0.09890109890109891,0.7478683035983906
Cluster_91,6,0.2857142857142857,0.34400021825867
Cluster_91,7,0.3626373626373627,0.22331572029248162
Cluster_91,8,0.4230769230769231,0.14974854155496814
Cluster_91,9,0.510989010989011,0.07432891414402144
Cluster_91,10,0.510989010989011,0.07432891414402144
Cluster_91,11,0.3736263736263736,0.20855405979520908
Cluster_91,12,0.37912087912087916,0.20140608996104353
Cluster_92,0,-0.03529411764705882,0.8967532476935333
Cluster_92,1,-0.2058823529411765,0.4442846410521438
Cluster_92,2,-0.18529411764705883,0.4920570502059438
Cluster_92,3,-0.1764705882352941,0.5132505967364668
Cluster_92,4,-0.22352941176470587,0.40529834728275893
Cluster_92,5,-0.14411764705882352,0.5943782881736932
Cluster_92,6,-0.15588235294117647,0.5642819694728023
Cluster_92,7,-0.09705882352941177,0.7206513082372035
Cluster_92,8,0.2088235294117647,0.43765851094980035
Cluster_92,9,0.42352941176470593,0.10210932208599745
Cluster_92,10,0.33529411764705885,0.20425458084551512
Cluster_92,11,0.3588235294117647,0.17230386289263244
Cluster_92,12,-0.07352941176470588,0.7866792491258565
Cluster_93,0,-0.4157732799849393,0.1232312445436023
Cluster_93,1,-0.4050205227439495,0.1342356548475493
Cluster_93,2,-0.33333547447068407,0.22470656026695318
Cluster_93,3,-0.358425241366327,0.18957103161438088
Cluster_93,4,-0.2688189310247452,0.33264411774644986
Cluster_93,5,-0.20788663999246965,0.4571951200330746
Cluster_93,6,-0.358425241366327,0.18957103161438088
Cluster_93,7,-0.36917799860731676,0.17567187287445396
Cluster_93,8,-0.13620159171920423,0.6283793496135369
Cluster_93,9,0.010752757240989808,0.9696613755106711
Cluster_93,10,-0.0035842524136632694,0.9898852196219272
Cluster_93,11,0.18279687309682677,0.514349633022108
Cluster_93,12,-0.16129135861484714,0.5657872064863734
Cluster_94,0,-0.04242424242424241,0.907363817812816
Cluster_94,1,0.3939393939393939,0.25999776683488757
Cluster_94,2,0.2606060606060606,0.4670890543863402
Cluster_94,3,0.41818181818181815,0.22911284098281892
Cluster_94,4,0.22424242424242422,0.5334005612725947
Cluster_94,5,-0.28484848484848485,0.42503815489214547
Cluster_94,6,-0.29696969696969694,0.4047016712701569
Cluster_94,7,0.04242424242424241,0.907363817812816
Cluster_94,8,-0.23636363636363633,0.5108853175152002
Cluster_94,9,-0.3696969696969697,0.2930500752928223
Cluster_94,10,-0.5878787878787878,0.07387770688865801
Cluster_94,11,-0.5151515151515151,0.12755286970323426
Cluster_94,12,0.34545454545454546,0.32822651147136733
Cluster_95,0,0.4447884416924664,0.0643852241036506
Cluster_95,1,0.5789473684210527,0.011818464080461773
Cluster_95,2,0.5810113519091847,0.0114508540069193
Cluster_95,3,0.6181630546955624,0.0062517627309340695
Cluster_95,4,0.5789473684210527,0.011818464080461773
Cluster_95,5,0.5851393188854489,0.010743066498094603
Cluster_95,6,0.5892672858617131,0.010070753912334262
Cluster_95,7,0.5995872033023736,0.008536698768223001
Cluster_95,8,0.2693498452012384,0.2797642200565713
Cluster_95,9,0.3085655314757482,0.2128287059586837
Cluster_95,10,0.2652218782249742,0.2874842429174512
Cluster_95,11,0.15376676986584106,0.5424031647570589
Cluster_95,12,0.1042311661506708,0.6806381463141873
Cluster_96,0,0.3025641025641025,0.13300051657757744
Cluster_96,1,0.1528205128205128,0.4560869461523138
Cluster_96,2,0.0988034188034188,0.631084510101265
Cluster_96,3,0.09333333333333332,0.650192408571295
Cluster_96,4,0.1158974358974359,0.572887073891802
Cluster_96,5,-0.05025641025641025,0.807378643447033
Cluster_96,6,-0.08786324786324784,0.6695180334275164
Cluster_96,7,-0.04205128205128204,0.8383810584311926
Cluster_96,8,-0.10769230769230768,0.6005250068723842
Cluster_96,9,-0.23897435897435895,0.23969991208512573
Cluster_96,10,-0.2711111111111111,0.1803547376144348
Cluster_96,11,-0.20547008547008547,0.31395122261636943
Cluster_96,12,-0.11794871794871793,0.5660670320654289
Cluster_97,0,0.24545454545454545,0.4669223669820163
Cluster_97,1,0.48181818181818187,0.1334338382568288
Cluster_97,2,0.48181818181818187,0.1334338382568288
Cluster_97,3,0.5454545454545455,0.08265095734417506
Cluster_97,4,0.6545454545454547,0.028864598957001886
Cluster_97,5,0.6545454545454547,0.028864598957001886
Cluster_97,6,0.6454545454545455,0.03196279932801745
Cluster_97,7,0.6818181818181819,0.020842853610945056
Cluster_97,8,0.6636363636363638,0.025984133918765504
Cluster_97,9,0.43636363636363645,0.17966487658001123
Cluster_97,10,0.6000000000000001,0.05100326070695074
Cluster_97,11,0.5090909090909091,0.10973723224165641
Cluster_97,12,0.14545454545454548,0.6695786456420787
Cluster_98,0,-0.4116318464144552,0.056988955031243044
Cluster_98,1,-0.497459062676454,0.01848920072039738
Cluster_98,2,-0.48729531338226995,0.021433914769516654
Cluster_98,3,-0.39243365330321855,0.07084079067181391
Cluster_98,4,-0.4206662902315077,0.05123847389451633
Cluster_98,5,0.19367588932806323,0.387800052582863
Cluster_98,6,0.12817617165443254,0.5697228950732829
Cluster_98,7,0.1902879728966686,0.39631489313595236
Cluster_98,8,0.37323546019198195,0.08709931441089204
Cluster_98,9,0.2907961603613778,0.18920778524573764
Cluster_98,10,0.25014116318464147,0.2615456789659446
Cluster_98,11,0.4342179559570865,0.04346507477769582
Cluster_98,12,0.044607566346696784,0.8437394727309631
Cluster_99,0,-0.10526315789473684,0.6680128800865883
Cluster_99,1,-0.12456140350877193,0.6113997291771747
Cluster_99,2,-0.20175438596491227,0.4075051414152554
Cluster_99,3,-0.09824561403508772,0.6890532888528581
Cluster_99,4,-0.1754385964912281,0.4725078411455852
Cluster_99,5,-0.3140350877192983,0.1904199950600573
Cluster_99,6,-0.31228070175438594,0.19304246779700218
Cluster_99,7,-0.30701754385964913,0.20105403233018002
Cluster_99,8,-0.14035087719298248,0.5665827574598226
Cluster_99,9,-0.04035087719298246,0.8697227104002634
Cluster_99,10,-0.005263157894736842,0.9829392613354335
Cluster_99,11,-0.031578947368421054,0.8978832031610189
Cluster_99,12,0.056140350877192984,0.8194314004326242
Cluster_100,0,-0.08721804511278194,0.7146383646582315
Cluster_100,1,-0.10676691729323308,0.6541415450094847
Cluster_100,2,-0.12481203007518797,0.6000744184144979
Cluster_100,3,-0.19849624060150375,0.4015036070038971
Cluster_100,4,-0.19999999999999998,0.39787297935196153
Cluster_100,5,-0.1518796992481203,0.5226819111403139
Cluster_100,6,-0.07368421052631578,0.757528699864343
Cluster_100,7,0.09774436090225563,0.681832438507082
Cluster_100,8,0.09022556390977443,0.7052130308607131
Cluster_100,9,0.19097744360902258,0.41992697220250474
Cluster_100,10,0.4195488721804511,0.065548285182185
Cluster_100,11,0.5398496240601504,0.014013555304583477
Cluster_100,12,-0.3684210526315789,0.10996436611637714
Cluster_101,0,-0.5413533834586466,0.0136974953970477
Cluster_101,1,-0.2556390977443609,0.27666444989581596
Cluster_101,2,-0.3383458646616541,0.14452609966359914
Cluster_101,3,-0.28120300751879695,0.22974103217104477
Cluster_101,4,-0.34285714285714286,0.13891001088101337
Cluster_101,5,-0.18796992481203004,0.42742125802266384
Cluster_101,6,-0.437593984962406,0.05366144000429185
Cluster_101,7,-0.4195488721804511,0.065548285182185
Cluster_101,8,-0.22255639097744356,0.3456206337468547
Cluster_101,9,-0.19248120300751878,0.4162064734197989
Cluster_101,10,-0.2571428571428572,0.27375050350001584
Cluster_101,11,-0.03308270676691729,0.889875964885619
Cluster_101,12,0.33684210526315783,0.1464329432946607
